Pitch Offset,Pitch Bend,Pitch Bend Hex,Delta Pitch Bend,Linear Pitch Offset,Linear Pitch Offset Delta,Piecewise Pitch Offset,Piecewise Pitch Offset Delta
-4755,77,"0x004D",1,-4755.463,0.463,-4754.883,-0.117
-4754,79,"0x004F",2,-4754.291,0.291,-4753.711,-0.289
-4753,81,"0x0051",2,-4753.119,0.119,-4752.539,-0.461
-4752,82,"0x0052",1,-4752.533,0.533,-4751.953,-0.047
-4751,84,"0x0054",2,-4751.361,0.361,-4750.781,-0.219
-4750,86,"0x0056",2,-4750.189,0.189,-4749.609,-0.391
-4749,88,"0x0058",2,-4749.017,0.017,-4748.438,-0.563
-4748,89,"0x0059",1,-4748.431,0.431,-4747.852,-0.148
-4747,91,"0x005B",2,-4747.259,0.259,-4746.680,-0.320
-4746,93,"0x005D",2,-4746.087,0.087,-4745.508,-0.492
-4745,94,"0x005E",1,-4745.501,0.501,-4744.922,-0.078
-4744,96,"0x0060",2,-4744.329,0.329,-4743.750,-0.250
-4743,98,"0x0062",2,-4743.157,0.157,-4742.578,-0.422
-4742,99,"0x0063",1,-4742.571,0.571,-4741.992,-0.008
-4741,101,"0x0065",2,-4741.399,0.399,-4740.820,-0.180
-4740,103,"0x0067",2,-4740.227,0.227,-4739.648,-0.352
-4739,105,"0x0069",2,-4739.055,0.055,-4738.477,-0.523
-4738,106,"0x006A",1,-4738.469,0.469,-4737.891,-0.109
-4737,108,"0x006C",2,-4737.297,0.297,-4736.719,-0.281
-4736,110,"0x006E",2,-4736.125,0.125,-4735.547,-0.453
-4735,111,"0x006F",1,-4735.539,0.539,-4734.961,-0.039
-4734,113,"0x0071",2,-4734.367,0.367,-4733.789,-0.211
-4733,115,"0x0073",2,-4733.195,0.195,-4732.617,-0.383
-4732,117,"0x0075",2,-4732.023,0.023,-4731.445,-0.555
-4731,118,"0x0076",1,-4731.437,0.437,-4730.859,-0.141
-4730,120,"0x0078",2,-4730.265,0.265,-4729.688,-0.313
-4729,122,"0x007A",2,-4729.093,0.093,-4728.516,-0.484
-4728,123,"0x007B",1,-4728.507,0.507,-4727.930,-0.070
-4727,125,"0x007D",2,-4727.335,0.335,-4726.758,-0.242
-4726,127,"0x007F",2,-4726.163,0.163,-4725.586,-0.414
-4725,128,"0x0080",1,-4725.577,0.577,-4725.000,0.000
-4724,130,"0x0082",2,-4724.405,0.405,-4723.828,-0.172
-4723,132,"0x0084",2,-4723.233,0.233,-4722.656,-0.344
-4722,134,"0x0086",2,-4722.061,0.061,-4721.484,-0.516
-4721,135,"0x0087",1,-4721.475,0.475,-4720.898,-0.102
-4720,137,"0x0089",2,-4720.303,0.303,-4719.727,-0.273
-4719,139,"0x008B",2,-4719.131,0.131,-4718.555,-0.445
-4718,140,"0x008C",1,-4718.545,0.545,-4717.969,-0.031
-4717,142,"0x008E",2,-4717.373,0.373,-4716.797,-0.203
-4716,144,"0x0090",2,-4716.201,0.201,-4715.625,-0.375
-4715,146,"0x0092",2,-4715.029,0.029,-4714.453,-0.547
-4714,147,"0x0093",1,-4714.443,0.443,-4713.867,-0.133
-4713,149,"0x0095",2,-4713.271,0.271,-4712.695,-0.305
-4712,151,"0x0097",2,-4712.099,0.099,-4711.523,-0.477
-4711,152,"0x0098",1,-4711.513,0.513,-4710.938,-0.063
-4710,154,"0x009A",2,-4710.341,0.341,-4709.766,-0.234
-4709,156,"0x009C",2,-4709.169,0.169,-4708.594,-0.406
-4708,158,"0x009E",2,-4707.997,-0.003,-4707.422,-0.578
-4707,159,"0x009F",1,-4707.411,0.411,-4706.836,-0.164
-4706,161,"0x00A1",2,-4706.239,0.239,-4705.664,-0.336
-4705,163,"0x00A3",2,-4705.067,0.067,-4704.492,-0.508
-4704,164,"0x00A4",1,-4704.481,0.481,-4703.906,-0.094
-4703,166,"0x00A6",2,-4703.309,0.309,-4702.734,-0.266
-4702,168,"0x00A8",2,-4702.136,0.136,-4701.563,-0.438
-4701,169,"0x00A9",1,-4701.550,0.550,-4700.977,-0.023
-4700,171,"0x00AB",2,-4700.378,0.378,-4699.805,-0.195
-4699,173,"0x00AD",2,-4699.206,0.206,-4698.633,-0.367
-4698,175,"0x00AF",2,-4698.034,0.034,-4697.461,-0.539
-4697,176,"0x00B0",1,-4697.448,0.448,-4696.875,-0.125
-4696,178,"0x00B2",2,-4696.276,0.276,-4695.703,-0.297
-4695,180,"0x00B4",2,-4695.104,0.104,-4694.531,-0.469
-4694,181,"0x00B5",1,-4694.518,0.518,-4693.945,-0.055
-4693,183,"0x00B7",2,-4693.346,0.346,-4692.773,-0.227
-4692,185,"0x00B9",2,-4692.174,0.174,-4691.602,-0.398
-4691,187,"0x00BB",2,-4691.002,0.002,-4690.430,-0.570
-4690,188,"0x00BC",1,-4690.416,0.416,-4689.844,-0.156
-4689,190,"0x00BE",2,-4689.244,0.244,-4688.672,-0.328
-4688,192,"0x00C0",2,-4688.072,0.072,-4687.500,-0.500
-4687,193,"0x00C1",1,-4687.486,0.486,-4686.914,-0.086
-4686,195,"0x00C3",2,-4686.314,0.314,-4685.742,-0.258
-4685,197,"0x00C5",2,-4685.142,0.142,-4684.570,-0.430
-4684,198,"0x00C6",1,-4684.556,0.556,-4683.984,-0.016
-4683,200,"0x00C8",2,-4683.384,0.384,-4682.813,-0.188
-4682,202,"0x00CA",2,-4682.212,0.212,-4681.641,-0.359
-4681,204,"0x00CC",2,-4681.040,0.040,-4680.469,-0.531
-4680,205,"0x00CD",1,-4680.454,0.454,-4679.883,-0.117
-4679,207,"0x00CF",2,-4679.282,0.282,-4678.711,-0.289
-4678,209,"0x00D1",2,-4678.110,0.110,-4677.539,-0.461
-4677,210,"0x00D2",1,-4677.524,0.524,-4676.953,-0.047
-4676,212,"0x00D4",2,-4676.352,0.352,-4675.781,-0.219
-4675,214,"0x00D6",2,-4675.180,0.180,-4674.609,-0.391
-4674,216,"0x00D8",2,-4674.008,0.008,-4673.438,-0.563
-4673,217,"0x00D9",1,-4673.422,0.422,-4672.852,-0.148
-4672,219,"0x00DB",2,-4672.250,0.250,-4671.680,-0.320
-4671,221,"0x00DD",2,-4671.078,0.078,-4670.508,-0.492
-4670,222,"0x00DE",1,-4670.492,0.492,-4669.922,-0.078
-4669,224,"0x00E0",2,-4669.320,0.320,-4668.750,-0.250
-4668,226,"0x00E2",2,-4668.148,0.148,-4667.578,-0.422
-4667,227,"0x00E3",1,-4667.562,0.562,-4666.992,-0.008
-4666,229,"0x00E5",2,-4666.390,0.390,-4665.820,-0.180
-4665,231,"0x00E7",2,-4665.218,0.218,-4664.648,-0.352
-4664,233,"0x00E9",2,-4664.046,0.046,-4663.477,-0.523
-4663,234,"0x00EA",1,-4663.460,0.460,-4662.891,-0.109
-4662,236,"0x00EC",2,-4662.288,0.288,-4661.719,-0.281
-4661,238,"0x00EE",2,-4661.116,0.116,-4660.547,-0.453
-4660,239,"0x00EF",1,-4660.530,0.530,-4659.961,-0.039
-4659,241,"0x00F1",2,-4659.358,0.358,-4658.789,-0.211
-4658,243,"0x00F3",2,-4658.186,0.186,-4657.617,-0.383
-4657,245,"0x00F5",2,-4657.014,0.014,-4656.445,-0.555
-4656,246,"0x00F6",1,-4656.428,0.428,-4655.859,-0.141
-4655,248,"0x00F8",2,-4655.256,0.256,-4654.688,-0.313
-4654,250,"0x00FA",2,-4654.084,0.084,-4653.516,-0.484
-4653,251,"0x00FB",1,-4653.498,0.498,-4652.930,-0.070
-4652,253,"0x00FD",2,-4652.326,0.326,-4651.758,-0.242
-4651,255,"0x00FF",2,-4651.154,0.154,-4650.586,-0.414
-4650,256,"0x0100",1,-4650.568,0.568,-4650.000,0.000
-4649,258,"0x0102",2,-4649.396,0.396,-4648.828,-0.172
-4648,260,"0x0104",2,-4648.224,0.224,-4647.656,-0.344
-4647,262,"0x0106",2,-4647.052,0.052,-4646.484,-0.516
-4646,263,"0x0107",1,-4646.466,0.466,-4645.898,-0.102
-4645,265,"0x0109",2,-4645.294,0.294,-4644.727,-0.273
-4644,267,"0x010B",2,-4644.122,0.122,-4643.555,-0.445
-4643,268,"0x010C",1,-4643.536,0.536,-4642.969,-0.031
-4642,270,"0x010E",2,-4642.364,0.364,-4641.797,-0.203
-4641,272,"0x0110",2,-4641.192,0.192,-4640.625,-0.375
-4640,274,"0x0112",2,-4640.020,0.020,-4639.453,-0.547
-4639,275,"0x0113",1,-4639.434,0.434,-4638.867,-0.133
-4638,277,"0x0115",2,-4638.262,0.262,-4637.695,-0.305
-4637,279,"0x0117",2,-4637.089,0.089,-4636.523,-0.477
-4636,280,"0x0118",1,-4636.503,0.503,-4635.938,-0.063
-4635,282,"0x011A",2,-4635.331,0.331,-4634.766,-0.234
-4634,284,"0x011C",2,-4634.159,0.159,-4633.594,-0.406
-4633,286,"0x011E",2,-4632.987,-0.013,-4632.422,-0.578
-4632,287,"0x011F",1,-4632.401,0.401,-4631.836,-0.164
-4631,289,"0x0121",2,-4631.229,0.229,-4630.664,-0.336
-4630,291,"0x0123",2,-4630.057,0.057,-4629.492,-0.508
-4629,292,"0x0124",1,-4629.471,0.471,-4628.906,-0.094
-4628,294,"0x0126",2,-4628.299,0.299,-4627.734,-0.266
-4627,296,"0x0128",2,-4627.127,0.127,-4626.563,-0.438
-4626,297,"0x0129",1,-4626.541,0.541,-4625.977,-0.023
-4625,299,"0x012B",2,-4625.369,0.369,-4624.805,-0.195
-4624,301,"0x012D",2,-4624.197,0.197,-4623.633,-0.367
-4623,303,"0x012F",2,-4623.025,0.025,-4622.461,-0.539
-4622,304,"0x0130",1,-4622.439,0.439,-4621.875,-0.125
-4621,306,"0x0132",2,-4621.267,0.267,-4620.703,-0.297
-4620,308,"0x0134",2,-4620.095,0.095,-4619.531,-0.469
-4619,309,"0x0135",1,-4619.509,0.509,-4618.945,-0.055
-4618,311,"0x0137",2,-4618.337,0.337,-4617.773,-0.227
-4617,313,"0x0139",2,-4617.165,0.165,-4616.602,-0.398
-4616,315,"0x013B",2,-4615.993,-0.007,-4615.430,-0.570
-4615,316,"0x013C",1,-4615.407,0.407,-4614.844,-0.156
-4614,318,"0x013E",2,-4614.235,0.235,-4613.672,-0.328
-4613,320,"0x0140",2,-4613.063,0.063,-4612.500,-0.500
-4612,321,"0x0141",1,-4612.477,0.477,-4611.914,-0.086
-4611,323,"0x0143",2,-4611.305,0.305,-4610.742,-0.258
-4610,325,"0x0145",2,-4610.133,0.133,-4609.570,-0.430
-4609,326,"0x0146",1,-4609.547,0.547,-4608.984,-0.016
-4608,328,"0x0148",2,-4608.375,0.375,-4607.813,-0.188
-4607,330,"0x014A",2,-4607.203,0.203,-4606.641,-0.359
-4606,332,"0x014C",2,-4606.031,0.031,-4605.469,-0.531
-4605,333,"0x014D",1,-4605.445,0.445,-4604.883,-0.117
-4604,335,"0x014F",2,-4604.273,0.273,-4603.711,-0.289
-4603,337,"0x0151",2,-4603.101,0.101,-4602.539,-0.461
-4602,338,"0x0152",1,-4602.515,0.515,-4601.953,-0.047
-4601,340,"0x0154",2,-4601.343,0.343,-4600.781,-0.219
-4600,342,"0x0156",2,-4600.171,0.171,-4599.609,-0.391
-4599,344,"0x0158",2,-4598.999,-0.001,-4598.438,-0.563
-4598,345,"0x0159",1,-4598.413,0.413,-4597.852,-0.148
-4597,347,"0x015B",2,-4597.241,0.241,-4596.680,-0.320
-4596,349,"0x015D",2,-4596.069,0.069,-4595.508,-0.492
-4595,350,"0x015E",1,-4595.483,0.483,-4594.922,-0.078
-4594,352,"0x0160",2,-4594.311,0.311,-4593.750,-0.250
-4593,354,"0x0162",2,-4593.139,0.139,-4592.578,-0.422
-4592,355,"0x0163",1,-4592.553,0.553,-4591.992,-0.008
-4591,357,"0x0165",2,-4591.381,0.381,-4590.820,-0.180
-4590,359,"0x0167",2,-4590.209,0.209,-4589.648,-0.352
-4589,361,"0x0169",2,-4589.037,0.037,-4588.477,-0.523
-4588,362,"0x016A",1,-4588.451,0.451,-4587.891,-0.109
-4587,364,"0x016C",2,-4587.279,0.279,-4586.719,-0.281
-4586,366,"0x016E",2,-4586.107,0.107,-4585.547,-0.453
-4585,367,"0x016F",1,-4585.521,0.521,-4584.961,-0.039
-4584,369,"0x0171",2,-4584.349,0.349,-4583.789,-0.211
-4583,371,"0x0173",2,-4583.177,0.177,-4582.617,-0.383
-4582,373,"0x0175",2,-4582.005,0.005,-4581.445,-0.555
-4581,374,"0x0176",1,-4581.419,0.419,-4580.859,-0.141
-4580,376,"0x0178",2,-4580.247,0.247,-4579.688,-0.313
-4579,378,"0x017A",2,-4579.075,0.075,-4578.516,-0.484
-4578,379,"0x017B",1,-4578.489,0.489,-4577.930,-0.070
-4577,381,"0x017D",2,-4577.317,0.317,-4576.758,-0.242
-4576,383,"0x017F",2,-4576.145,0.145,-4575.586,-0.414
-4575,384,"0x0180",1,-4575.559,0.559,-4575.000,0.000
-4574,386,"0x0182",2,-4574.387,0.387,-4573.828,-0.172
-4573,388,"0x0184",2,-4573.215,0.215,-4572.656,-0.344
-4572,390,"0x0186",2,-4572.042,0.042,-4571.484,-0.516
-4571,391,"0x0187",1,-4571.456,0.456,-4570.898,-0.102
-4570,393,"0x0189",2,-4570.284,0.284,-4569.727,-0.273
-4569,395,"0x018B",2,-4569.112,0.112,-4568.555,-0.445
-4568,396,"0x018C",1,-4568.526,0.526,-4567.969,-0.031
-4567,398,"0x018E",2,-4567.354,0.354,-4566.797,-0.203
-4566,400,"0x0190",2,-4566.182,0.182,-4565.625,-0.375
-4565,402,"0x0192",2,-4565.010,0.010,-4564.453,-0.547
-4564,403,"0x0193",1,-4564.424,0.424,-4563.867,-0.133
-4563,405,"0x0195",2,-4563.252,0.252,-4562.695,-0.305
-4562,407,"0x0197",2,-4562.080,0.080,-4561.523,-0.477
-4561,408,"0x0198",1,-4561.494,0.494,-4560.938,-0.063
-4560,410,"0x019A",2,-4560.322,0.322,-4559.766,-0.234
-4559,412,"0x019C",2,-4559.150,0.150,-4558.594,-0.406
-4558,414,"0x019E",2,-4557.978,-0.022,-4557.422,-0.578
-4557,415,"0x019F",1,-4557.392,0.392,-4556.836,-0.164
-4556,417,"0x01A1",2,-4556.220,0.220,-4555.664,-0.336
-4555,419,"0x01A3",2,-4555.048,0.048,-4554.492,-0.508
-4554,420,"0x01A4",1,-4554.462,0.462,-4553.906,-0.094
-4553,422,"0x01A6",2,-4553.290,0.290,-4552.734,-0.266
-4552,424,"0x01A8",2,-4552.118,0.118,-4551.563,-0.438
-4551,425,"0x01A9",1,-4551.532,0.532,-4550.977,-0.023
-4550,427,"0x01AB",2,-4550.360,0.360,-4549.805,-0.195
-4549,429,"0x01AD",2,-4549.188,0.188,-4548.633,-0.367
-4548,431,"0x01AF",2,-4548.016,0.016,-4547.461,-0.539
-4547,432,"0x01B0",1,-4547.430,0.430,-4546.875,-0.125
-4546,434,"0x01B2",2,-4546.258,0.258,-4545.703,-0.297
-4545,436,"0x01B4",2,-4545.086,0.086,-4544.531,-0.469
-4544,437,"0x01B5",1,-4544.500,0.500,-4543.945,-0.055
-4543,439,"0x01B7",2,-4543.328,0.328,-4542.773,-0.227
-4542,441,"0x01B9",2,-4542.156,0.156,-4541.602,-0.398
-4541,443,"0x01BB",2,-4540.984,-0.016,-4540.430,-0.570
-4540,444,"0x01BC",1,-4540.398,0.398,-4539.844,-0.156
-4539,446,"0x01BE",2,-4539.226,0.226,-4538.672,-0.328
-4538,448,"0x01C0",2,-4538.054,0.054,-4537.500,-0.500
-4537,449,"0x01C1",1,-4537.468,0.468,-4536.914,-0.086
-4536,451,"0x01C3",2,-4536.296,0.296,-4535.742,-0.258
-4535,453,"0x01C5",2,-4535.124,0.124,-4534.570,-0.430
-4534,454,"0x01C6",1,-4534.538,0.538,-4533.984,-0.016
-4533,456,"0x01C8",2,-4533.366,0.366,-4532.813,-0.188
-4532,458,"0x01CA",2,-4532.194,0.194,-4531.641,-0.359
-4531,460,"0x01CC",2,-4531.022,0.022,-4530.469,-0.531
-4530,461,"0x01CD",1,-4530.436,0.436,-4529.883,-0.117
-4529,463,"0x01CF",2,-4529.264,0.264,-4528.711,-0.289
-4528,465,"0x01D1",2,-4528.092,0.092,-4527.539,-0.461
-4527,466,"0x01D2",1,-4527.506,0.506,-4526.953,-0.047
-4526,468,"0x01D4",2,-4526.334,0.334,-4525.781,-0.219
-4525,470,"0x01D6",2,-4525.162,0.162,-4524.609,-0.391
-4524,472,"0x01D8",2,-4523.990,-0.010,-4523.438,-0.563
-4523,473,"0x01D9",1,-4523.404,0.404,-4522.852,-0.148
-4522,475,"0x01DB",2,-4522.232,0.232,-4521.680,-0.320
-4521,477,"0x01DD",2,-4521.060,0.060,-4520.508,-0.492
-4520,478,"0x01DE",1,-4520.474,0.474,-4519.922,-0.078
-4519,480,"0x01E0",2,-4519.302,0.302,-4518.750,-0.250
-4518,482,"0x01E2",2,-4518.130,0.130,-4517.578,-0.422
-4517,483,"0x01E3",1,-4517.544,0.544,-4516.992,-0.008
-4516,485,"0x01E5",2,-4516.372,0.372,-4515.820,-0.180
-4515,487,"0x01E7",2,-4515.200,0.200,-4514.648,-0.352
-4514,489,"0x01E9",2,-4514.028,0.028,-4513.477,-0.523
-4513,490,"0x01EA",1,-4513.442,0.442,-4512.891,-0.109
-4512,492,"0x01EC",2,-4512.270,0.270,-4511.719,-0.281
-4511,494,"0x01EE",2,-4511.098,0.098,-4510.547,-0.453
-4510,495,"0x01EF",1,-4510.512,0.512,-4509.961,-0.039
-4509,497,"0x01F1",2,-4509.340,0.340,-4508.789,-0.211
-4508,499,"0x01F3",2,-4508.168,0.168,-4507.617,-0.383
-4507,501,"0x01F5",2,-4506.995,-0.005,-4506.445,-0.555
-4506,502,"0x01F6",1,-4506.409,0.409,-4505.859,-0.141
-4505,504,"0x01F8",2,-4505.237,0.237,-4504.688,-0.313
-4504,506,"0x01FA",2,-4504.065,0.065,-4503.516,-0.484
-4503,507,"0x01FB",1,-4503.479,0.479,-4502.930,-0.070
-4502,509,"0x01FD",2,-4502.307,0.307,-4501.758,-0.242
-4501,511,"0x01FF",2,-4501.135,0.135,-4500.586,-0.414
-4500,512,"0x0200",1,-4500.549,0.549,-4500.000,0.000
-4499,514,"0x0202",2,-4499.377,0.377,-4498.828,-0.172
-4498,516,"0x0204",2,-4498.205,0.205,-4497.656,-0.344
-4497,518,"0x0206",2,-4497.033,0.033,-4496.484,-0.516
-4496,519,"0x0207",1,-4496.447,0.447,-4495.898,-0.102
-4495,521,"0x0209",2,-4495.275,0.275,-4494.727,-0.273
-4494,523,"0x020B",2,-4494.103,0.103,-4493.555,-0.445
-4493,524,"0x020C",1,-4493.517,0.517,-4492.969,-0.031
-4492,526,"0x020E",2,-4492.345,0.345,-4491.797,-0.203
-4491,528,"0x0210",2,-4491.173,0.173,-4490.625,-0.375
-4490,530,"0x0212",2,-4490.001,0.001,-4489.453,-0.547
-4489,531,"0x0213",1,-4489.415,0.415,-4488.867,-0.133
-4488,533,"0x0215",2,-4488.243,0.243,-4487.695,-0.305
-4487,535,"0x0217",2,-4487.071,0.071,-4486.523,-0.477
-4486,536,"0x0218",1,-4486.485,0.485,-4485.938,-0.063
-4485,538,"0x021A",2,-4485.313,0.313,-4484.766,-0.234
-4484,540,"0x021C",2,-4484.141,0.141,-4483.594,-0.406
-4483,542,"0x021E",2,-4482.969,-0.031,-4482.422,-0.578
-4482,543,"0x021F",1,-4482.383,0.383,-4481.836,-0.164
-4481,545,"0x0221",2,-4481.211,0.211,-4480.664,-0.336
-4480,547,"0x0223",2,-4480.039,0.039,-4479.492,-0.508
-4479,548,"0x0224",1,-4479.453,0.453,-4478.906,-0.094
-4478,550,"0x0226",2,-4478.281,0.281,-4477.734,-0.266
-4477,552,"0x0228",2,-4477.109,0.109,-4476.563,-0.438
-4476,553,"0x0229",1,-4476.523,0.523,-4475.977,-0.023
-4475,555,"0x022B",2,-4475.351,0.351,-4474.805,-0.195
-4474,557,"0x022D",2,-4474.179,0.179,-4473.633,-0.367
-4473,559,"0x022F",2,-4473.007,0.007,-4472.461,-0.539
-4472,560,"0x0230",1,-4472.421,0.421,-4471.875,-0.125
-4471,562,"0x0232",2,-4471.249,0.249,-4470.703,-0.297
-4470,564,"0x0234",2,-4470.077,0.077,-4469.531,-0.469
-4469,565,"0x0235",1,-4469.491,0.491,-4468.945,-0.055
-4468,567,"0x0237",2,-4468.319,0.319,-4467.773,-0.227
-4467,569,"0x0239",2,-4467.147,0.147,-4466.602,-0.398
-4466,571,"0x023B",2,-4465.975,-0.025,-4465.430,-0.570
-4465,572,"0x023C",1,-4465.389,0.389,-4464.844,-0.156
-4464,574,"0x023E",2,-4464.217,0.217,-4463.672,-0.328
-4463,576,"0x0240",2,-4463.045,0.045,-4462.500,-0.500
-4462,577,"0x0241",1,-4462.459,0.459,-4461.914,-0.086
-4461,579,"0x0243",2,-4461.287,0.287,-4460.742,-0.258
-4460,581,"0x0245",2,-4460.115,0.115,-4459.570,-0.430
-4459,582,"0x0246",1,-4459.529,0.529,-4458.984,-0.016
-4458,584,"0x0248",2,-4458.357,0.357,-4457.813,-0.188
-4457,586,"0x024A",2,-4457.185,0.185,-4456.641,-0.359
-4456,588,"0x024C",2,-4456.013,0.013,-4455.469,-0.531
-4455,589,"0x024D",1,-4455.427,0.427,-4454.883,-0.117
-4454,591,"0x024F",2,-4454.255,0.255,-4453.711,-0.289
-4453,593,"0x0251",2,-4453.083,0.083,-4452.539,-0.461
-4452,594,"0x0252",1,-4452.497,0.497,-4451.953,-0.047
-4451,596,"0x0254",2,-4451.325,0.325,-4450.781,-0.219
-4450,598,"0x0256",2,-4450.153,0.153,-4449.609,-0.391
-4449,600,"0x0258",2,-4448.981,-0.019,-4448.438,-0.563
-4448,601,"0x0259",1,-4448.395,0.395,-4447.852,-0.148
-4447,603,"0x025B",2,-4447.223,0.223,-4446.680,-0.320
-4446,605,"0x025D",2,-4446.051,0.051,-4445.508,-0.492
-4445,606,"0x025E",1,-4445.465,0.465,-4444.922,-0.078
-4444,608,"0x0260",2,-4444.293,0.293,-4443.750,-0.250
-4443,610,"0x0262",2,-4443.120,0.120,-4442.578,-0.422
-4442,611,"0x0263",1,-4442.534,0.534,-4441.992,-0.008
-4441,613,"0x0265",2,-4441.362,0.362,-4440.820,-0.180
-4440,615,"0x0267",2,-4440.190,0.190,-4439.648,-0.352
-4439,617,"0x0269",2,-4439.018,0.018,-4438.477,-0.523
-4438,618,"0x026A",1,-4438.432,0.432,-4437.891,-0.109
-4437,620,"0x026C",2,-4437.260,0.260,-4436.719,-0.281
-4436,622,"0x026E",2,-4436.088,0.088,-4435.547,-0.453
-4435,623,"0x026F",1,-4435.502,0.502,-4434.961,-0.039
-4434,625,"0x0271",2,-4434.330,0.330,-4433.789,-0.211
-4433,627,"0x0273",2,-4433.158,0.158,-4432.617,-0.383
-4432,629,"0x0275",2,-4431.986,-0.014,-4431.445,-0.555
-4431,630,"0x0276",1,-4431.400,0.400,-4430.859,-0.141
-4430,632,"0x0278",2,-4430.228,0.228,-4429.688,-0.313
-4429,634,"0x027A",2,-4429.056,0.056,-4428.516,-0.484
-4428,635,"0x027B",1,-4428.470,0.470,-4427.930,-0.070
-4427,637,"0x027D",2,-4427.298,0.298,-4426.758,-0.242
-4426,639,"0x027F",2,-4426.126,0.126,-4425.586,-0.414
-4425,640,"0x0280",1,-4425.540,0.540,-4425.000,0.000
-4424,642,"0x0282",2,-4424.368,0.368,-4423.828,-0.172
-4423,644,"0x0284",2,-4423.196,0.196,-4422.656,-0.344
-4422,646,"0x0286",2,-4422.024,0.024,-4421.484,-0.516
-4421,647,"0x0287",1,-4421.438,0.438,-4420.898,-0.102
-4420,649,"0x0289",2,-4420.266,0.266,-4419.727,-0.273
-4419,651,"0x028B",2,-4419.094,0.094,-4418.555,-0.445
-4418,652,"0x028C",1,-4418.508,0.508,-4417.969,-0.031
-4417,654,"0x028E",2,-4417.336,0.336,-4416.797,-0.203
-4416,656,"0x0290",2,-4416.164,0.164,-4415.625,-0.375
-4415,658,"0x0292",2,-4414.992,-0.008,-4414.453,-0.547
-4414,659,"0x0293",1,-4414.406,0.406,-4413.867,-0.133
-4413,661,"0x0295",2,-4413.234,0.234,-4412.695,-0.305
-4412,663,"0x0297",2,-4412.062,0.062,-4411.523,-0.477
-4411,664,"0x0298",1,-4411.476,0.476,-4410.938,-0.063
-4410,666,"0x029A",2,-4410.304,0.304,-4409.766,-0.234
