Pitch Offset,Pitch Bend,Pitch Bend Hex,Delta Pitch Bend,Linear Pitch Offset,Linear Pitch Offset Delta,Piecewise Pitch Offset,Piecewise Pitch Offset Delta
-105,3891,"0x0F33",41,-105.018,0.018,-105.005,0.005
-104,3932,"0x0F5C",41,-104.017,0.017,-104.004,0.004
-103,3973,"0x0F85",41,-103.016,0.016,-103.003,0.003
-102,4014,"0x0FAE",41,-102.014,0.014,-102.002,0.002
-101,4055,"0x0FD7",41,-101.013,0.013,-101.001,0.001
-100,4096,"0x1000",41,-100.012,0.012,-100.000,0.000
-99,4136,"0x1028",40,-99.036,0.036,-99.023,0.023
-98,4177,"0x1051",41,-98.034,0.034,-98.022,0.022
-97,4218,"0x107A",41,-97.033,0.033,-97.021,0.021
-96,4259,"0x10A3",41,-96.032,0.032,-96.021,0.021
-95,4300,"0x10CC",41,-95.031,0.031,-95.020,0.020
-94,4341,"0x10F5",41,-94.030,0.030,-94.019,0.019
-93,4382,"0x111E",41,-93.029,0.029,-93.018,0.018
-92,4423,"0x1147",41,-92.028,0.028,-92.017,0.017
-91,4464,"0x1170",41,-91.027,0.027,-91.016,0.016
-90,4505,"0x1199",41,-90.026,0.026,-90.015,0.015
-89,4546,"0x11C2",41,-89.025,0.025,-89.014,0.014
-88,4587,"0x11EB",41,-88.023,0.023,-88.013,0.013
-87,4628,"0x1214",41,-87.022,0.022,-87.012,0.012
-86,4669,"0x123D",41,-86.021,0.021,-86.011,0.011
-85,4710,"0x1266",41,-85.020,0.020,-85.010,0.010
-84,4751,"0x128F",41,-84.019,0.019,-84.009,0.009
-83,4792,"0x12B8",41,-83.018,0.018,-83.008,0.008
-82,4833,"0x12E1",41,-82.017,0.017,-82.007,0.007
-81,4874,"0x130A",41,-81.016,0.016,-81.006,0.006
-80,4915,"0x1333",41,-80.015,0.015,-80.005,0.005
-79,4956,"0x135C",41,-79.014,0.014,-79.004,0.004
-78,4997,"0x1385",41,-78.012,0.012,-78.003,0.003
-77,5038,"0x13AE",41,-77.011,0.011,-77.002,0.002
-76,5079,"0x13D7",41,-76.010,0.010,-76.001,0.001
-75,5120,"0x1400",41,-75.009,0.009,-75.000,0.000
-74,5160,"0x1428",40,-74.032,0.032,-74.023,0.023
-73,5201,"0x1451",41,-73.031,0.031,-73.022,0.022
-72,5242,"0x147A",41,-72.030,0.030,-72.021,0.021
-71,5283,"0x14A3",41,-71.029,0.029,-71.021,0.021
-70,5324,"0x14CC",41,-70.028,0.028,-70.020,0.020
-69,5365,"0x14F5",41,-69.027,0.027,-69.019,0.019
-68,5406,"0x151E",41,-68.026,0.026,-68.018,0.018
-67,5447,"0x1547",41,-67.025,0.025,-67.017,0.017
-66,5488,"0x1570",41,-66.024,0.024,-66.016,0.016
-65,5529,"0x1599",41,-65.023,0.023,-65.015,0.015
-64,5570,"0x15C2",41,-64.021,0.021,-64.014,0.014
-63,5611,"0x15EB",41,-63.020,0.020,-63.013,0.013
-62,5652,"0x1614",41,-62.019,0.019,-62.012,0.012
-61,5693,"0x163D",41,-61.018,0.018,-61.011,0.011
-60,5734,"0x1666",41,-60.017,0.017,-60.010,0.010
-59,5775,"0x168F",41,-59.016,0.016,-59.009,0.009
-58,5816,"0x16B8",41,-58.015,0.015,-58.008,0.008
-57,5857,"0x16E1",41,-57.014,0.014,-57.007,0.007
-56,5898,"0x170A",41,-56.013,0.013,-56.006,0.006
-55,5939,"0x1733",41,-55.012,0.012,-55.005,0.005
-54,5980,"0x175C",41,-54.010,0.010,-54.004,0.004
-53,6021,"0x1785",41,-53.009,0.009,-53.003,0.003
-52,6062,"0x17AE",41,-52.008,0.008,-52.002,0.002
-51,6103,"0x17D7",41,-51.007,0.007,-51.001,0.001
-50,6144,"0x1800",41,-50.006,0.006,-50.000,0.000
-49,6184,"0x1828",40,-49.029,0.029,-49.023,0.023
-48,6225,"0x1851",41,-48.028,0.028,-48.022,0.022
-47,6266,"0x187A",41,-47.027,0.027,-47.021,0.021
-46,6307,"0x18A3",41,-46.026,0.026,-46.021,0.021
-45,6348,"0x18CC",41,-45.025,0.025,-45.020,0.020
-44,6389,"0x18F5",41,-44.024,0.024,-44.019,0.019
-43,6430,"0x191E",41,-43.023,0.023,-43.018,0.018
-42,6471,"0x1947",41,-42.022,0.022,-42.017,0.017
-41,6512,"0x1970",41,-41.021,0.021,-41.016,0.016
-40,6553,"0x1999",41,-40.020,0.020,-40.015,0.015
-39,6594,"0x19C2",41,-39.018,0.018,-39.014,0.014
