Pitch Offset,Pitch Bend,Pitch Bend Hex,Delta Pitch Bend,Linear Pitch Offset,Linear Pitch Offset Delta,Piecewise Pitch Offset,Piecewise Pitch Offset Delta
-41,1267204096,"0x4B880000",21495808,-40.991,-0.009,-40.991,-0.009
-40,1288699904,"0x4CD00000",21495808,-39.990,-0.010,-39.990,-0.010
-39,1310195712,"0x4E180000",21495808,-38.989,-0.011,-38.989,-0.011
-38,1331691520,"0x4F600000",21495808,-37.988,-0.012,-37.988,-0.012
-37,1352925184,"0x50A40000",21233664,-37.000,-0.000,-37.000,-0.000
-36,1374420992,"0x51EC0000",21495808,-35.999,-0.001,-35.999,-0.001
-35,1395916800,"0x53340000",21495808,-34.998,-0.002,-34.998,-0.002
-34,1417412608,"0x547C0000",21495808,-33.997,-0.003,-33.997,-0.003
-33,1438908416,"0x55C40000",21495808,-32.996,-0.004,-32.996,-0.004
-32,1460404224,"0x570C0000",21495808,-31.995,-0.005,-31.995,-0.005
-31,1481900032,"0x58540000",21495808,-30.994,-0.006,-30.994,-0.006
-30,1503395840,"0x599C0000",21495808,-29.993,-0.007,-29.993,-0.007
-29,1524891648,"0x5AE40000",21495808,-28.992,-0.008,-28.992,-0.008
-28,1546387456,"0x5C2C0000",21495808,-27.991,-0.009,-27.991,-0.009
-27,1567883264,"0x5D740000",21495808,-26.990,-0.010,-26.990,-0.010
-26,1589379072,"0x5EBC0000",21495808,-25.989,-0.011,-25.989,-0.011
-25,1610612736,"0x60000000",21233664,-25.000,0.000,-25.000,0.000
-24,1632108544,"0x61480000",21495808,-23.999,-0.001,-23.999,-0.001
-23,1653604352,"0x62900000",21495808,-22.998,-0.002,-22.998,-0.002
-22,1675100160,"0x63D80000",21495808,-21.997,-0.003,-21.997,-0.003
-21,1696595968,"0x65200000",21495808,-20.996,-0.004,-20.996,-0.004
-20,1718091776,"0x66680000",21495808,-19.995,-0.005,-19.995,-0.005
-19,1739587584,"0x67B00000",21495808,-18.994,-0.006,-18.994,-0.006
-18,1761083392,"0x68F80000",21495808,-17.993,-0.007,-17.993,-0.007
-17,1782579200,"0x6A400000",21495808,-16.992,-0.008,-16.992,-0.008
-16,1804075008,"0x6B880000",21495808,-15.991,-0.009,-15.991,-0.009
-15,1825570816,"0x6CD00000",21495808,-14.990,-0.010,-14.990,-0.010
-14,1847066624,"0x6E180000",21495808,-13.989,-0.011,-13.989,-0.011
-13,1868562432,"0x6F600000",21495808,-12.988,-0.012,-12.988,-0.012
-12,1889796096,"0x70A40000",21233664,-12.000,-0.000,-12.000,-0.000
-11,1911291904,"0x71EC0000",21495808,-10.999,-0.001,-10.999,-0.001
-10,1932787712,"0x73340000",21495808,-9.998,-0.002,-9.998,-0.002
-9,1954283520,"0x747C0000",21495808,-8.997,-0.003,-8.997,-0.003
-8,1975779328,"0x75C40000",21495808,-7.996,-0.004,-7.996,-0.004
-7,1997275136,"0x770C0000",21495808,-6.995,-0.005,-6.995,-0.005
-6,2018770944,"0x78540000",21495808,-5.994,-0.006,-5.994,-0.006
-5,2040266752,"0x799C0000",21495808,-4.993,-0.007,-4.993,-0.007
-4,2061762560,"0x7AE40000",21495808,-3.992,-0.008,-3.992,-0.008
-3,2083258368,"0x7C2C0000",21495808,-2.991,-0.009,-2.991,-0.009
-2,2104754176,"0x7D740000",21495808,-1.990,-0.010,-1.990,-0.010
-1,2126249984,"0x7EBC0000",21495808,-0.989,-0.011,-0.989,-0.011
0,2147483648,"0x80000000",21233664,0.000,0.000,0.000,0.000
1,2168717312,"0x81440000",21233664,0.989,0.011,0.989,0.011
2,2190213120,"0x828C0000",21495808,1.990,0.010,1.990,0.010
3,2211708928,"0x83D40000",21495808,2.991,0.009,2.991,0.009
4,2233204736,"0x851C0000",21495808,3.992,0.008,3.992,0.008
5,2254700544,"0x86640000",21495808,4.993,0.007,4.993,0.007
6,2276196352,"0x87AC0000",21495808,5.994,0.006,5.994,0.006
7,2297692160,"0x88F40000",21495808,6.995,0.005,6.995,0.005
8,2319187968,"0x8A3C0000",21495808,7.996,0.004,7.996,0.004
9,2340683776,"0x8B840000",21495808,8.997,0.003,8.997,0.003
10,2362179584,"0x8CCC0000",21495808,9.998,0.002,9.998,0.002
11,2383675392,"0x8E140000",21495808,10.999,0.001,10.999,0.001
12,2405171200,"0x8F5C0000",21495808,12.000,0.000,12.000,0.000
13,2426404864,"0x90A00000",21233664,12.988,0.012,12.988,0.012
14,2447900672,"0x91E80000",21495808,13.989,0.011,13.989,0.011
15,2469396480,"0x93300000",21495808,14.990,0.010,14.990,0.010
16,2490892288,"0x94780000",21495808,15.991,0.009,15.991,0.009
17,2512388096,"0x95C00000",21495808,16.992,0.008,16.992,0.008
18,2533883904,"0x97080000",21495808,17.993,0.007,17.993,0.007
19,2555379712,"0x98500000",21495808,18.994,0.006,18.994,0.006
20,2576875520,"0x99980000",21495808,19.995,0.005,19.995,0.005
21,2598371328,"0x9AE00000",21495808,20.996,0.004,20.996,0.004
22,2619867136,"0x9C280000",21495808,21.997,0.003,21.997,0.003
23,2641362944,"0x9D700000",21495808,22.998,0.002,22.998,0.002
24,2662858752,"0x9EB80000",21495808,23.999,0.001,23.999,0.001
25,2684354560,"0xA0000000",21495808,25.000,-0.000,25.000,-0.000
26,2705588224,"0xA1440000",21233664,25.989,0.011,25.989,0.011
27,2727084032,"0xA28C0000",21495808,26.990,0.010,26.990,0.010
28,2748579840,"0xA3D40000",21495808,27.991,0.009,27.991,0.009
29,2770075648,"0xA51C0000",21495808,28.992,0.008,28.992,0.008
30,2791571456,"0xA6640000",21495808,29.993,0.007,29.993,0.007
31,2813067264,"0xA7AC0000",21495808,30.994,0.006,30.994,0.006
32,2834563072,"0xA8F40000",21495808,31.995,0.005,31.995,0.005
33,2856058880,"0xAA3C0000",21495808,32.996,0.004,32.996,0.004
34,2877554688,"0xAB840000",21495808,33.997,0.003,33.997,0.003
35,2899050496,"0xACCC0000",21495808,34.998,0.002,34.998,0.002
36,2920546304,"0xAE140000",21495808,35.999,0.001,35.999,0.001
37,2942042112,"0xAF5C0000",21495808,37.000,0.000,37.000,0.000
38,2963275776,"0xB0A00000",21233664,37.988,0.012,37.988,0.012
39,2984771584,"0xB1E80000",21495808,38.989,0.011,38.989,0.011
40,3006267392,"0xB3300000",21495808,39.990,0.010,39.990,0.010
41,3027763200,"0xB4780000",21495808,40.991,0.009,40.991,0.009
42,3049259008,"0xB5C00000",21495808,41.992,0.008,41.992,0.008
43,3070754816,"0xB7080000",21495808,42.993,0.007,42.993,0.007
44,3092250624,"0xB8500000",21495808,43.994,0.006,43.994,0.006
45,3113746432,"0xB9980000",21495808,44.995,0.005,44.995,0.005
46,3135242240,"0xBAE00000",21495808,45.996,0.004,45.996,0.004
47,3156738048,"0xBC280000",21495808,46.997,0.003,46.997,0.003
48,3178233856,"0xBD700000",21495808,47.998,0.002,47.998,0.002
49,3199729664,"0xBEB80000",21495808,48.999,0.001,48.999,0.001
50,3221225472,"0xC0000000",21495808,50.000,-0.000,50.000,-0.000
51,3242459136,"0xC1440000",21233664,50.989,0.011,50.989,0.011
52,3263954944,"0xC28C0000",21495808,51.990,0.010,51.990,0.010
53,3285450752,"0xC3D40000",21495808,52.991,0.009,52.991,0.009
54,3306946560,"0xC51C0000",21495808,53.992,0.008,53.992,0.008
55,3328442368,"0xC6640000",21495808,54.993,0.007,54.993,0.007
56,3349938176,"0xC7AC0000",21495808,55.994,0.006,55.994,0.006
57,3371433984,"0xC8F40000",21495808,56.995,0.005,56.995,0.005
58,3392929792,"0xCA3C0000",21495808,57.996,0.004,57.996,0.004
59,3414425600,"0xCB840000",21495808,58.997,0.003,58.997,0.003
60,3435921408,"0xCCCC0000",21495808,59.998,0.002,59.998,0.002
61,3457417216,"0xCE140000",21495808,60.999,0.001,60.999,0.001
62,3478913024,"0xCF5C0000",21495808,62.000,0.000,62.000,0.000
63,3500146688,"0xD0A00000",21233664,62.988,0.012,62.988,0.012
64,3521642496,"0xD1E80000",21495808,63.989,0.011,63.989,0.011
65,3543138304,"0xD3300000",21495808,64.990,0.010,64.990,0.010
66,3564634112,"0xD4780000",21495808,65.991,0.009,65.991,0.009
67,3586129920,"0xD5C00000",21495808,66.992,0.008,66.992,0.008
68,3607625728,"0xD7080000",21495808,67.993,0.007,67.993,0.007
69,3629121536,"0xD8500000",21495808,68.994,0.006,68.994,0.006
70,3650617344,"0xD9980000",21495808,69.995,0.005,69.995,0.005
71,3672113152,"0xDAE00000",21495808,70.996,0.004,70.996,0.004
72,3693608960,"0xDC280000",21495808,71.997,0.003,71.997,0.003
73,3715104768,"0xDD700000",21495808,72.998,0.002,72.998,0.002
74,3736600576,"0xDEB80000",21495808,73.999,0.001,73.999,0.001
75,3758096384,"0xE0000000",21495808,75.000,-0.000,75.000,-0.000
76,3779330048,"0xE1440000",21233664,75.989,0.011,75.989,0.011
77,3800825856,"0xE28C0000",21495808,76.990,0.010,76.990,0.010
78,3822321664,"0xE3D40000",21495808,77.991,0.009,77.991,0.009
79,3843817472,"0xE51C0000",21495808,78.992,0.008,78.992,0.008
80,3865313280,"0xE6640000",21495808,79.993,0.007,79.993,0.007
81,3886809088,"0xE7AC0000",21495808,80.994,0.006,80.994,0.006
82,3908304896,"0xE8F40000",21495808,81.995,0.005,81.995,0.005
83,3929800704,"0xEA3C0000",21495808,82.996,0.004,82.996,0.004
84,3951296512,"0xEB840000",21495808,83.997,0.003,83.997,0.003
85,3972792320,"0xECCC0000",21495808,84.998,0.002,84.998,0.002
86,3994288128,"0xEE140000",21495808,85.999,0.001,85.999,0.001
87,4015783936,"0xEF5C0000",21495808,87.000,0.000,87.000,0.000
88,4037017600,"0xF0A00000",21233664,87.988,0.012,87.988,0.012
89,4058513408,"0xF1E80000",21495808,88.989,0.011,88.989,0.011
90,4080009216,"0xF3300000",21495808,89.990,0.010,89.990,0.010
91,4101505024,"0xF4780000",21495808,90.991,0.009,90.991,0.009
92,4123000832,"0xF5C00000",21495808,91.992,0.008,91.992,0.008
93,4144496640,"0xF7080000",21495808,92.993,0.007,92.993,0.007
94,4165992448,"0xF8500000",21495808,93.994,0.006,93.994,0.006
95,4187488256,"0xF9980000",21495808,94.995,0.005,94.995,0.005
96,4208984064,"0xFAE00000",21495808,95.996,0.004,95.996,0.004
97,4230479872,"0xFC280000",21495808,96.997,0.003,96.997,0.003
98,4251975680,"0xFD700000",21495808,97.998,0.002,97.998,0.002
99,4273471488,"0xFEB80000",21495808,98.999,0.001,98.999,0.001
100,4294967295,"0xFFFFFFFF",21495807,100.000,0.000,100.000,0.000
"Max Deviation",,,21495808,,0.012,,0.012
"Average Deviation",,,21367996.493,,0.006,,0.006
