Pitch Offset,Pitch Bend,Pitch Bend Hex,Delta Pitch Bend,Linear Pitch Offset,Linear Pitch Offset Delta,Piecewise Pitch Offset,Piecewise Pitch Offset Delta
-2100,1024,"0x0400",3,-2100.256,0.256,-2100.000,0.000
-2099,1028,"0x0404",4,-2099.084,0.084,-2098.828,-0.172
-2098,1031,"0x0407",3,-2098.205,0.205,-2097.949,-0.051
-2097,1035,"0x040B",4,-2097.033,0.033,-2096.777,-0.223
-2096,1038,"0x040E",3,-2096.154,0.154,-2095.898,-0.102
-2095,1042,"0x0412",4,-2094.982,-0.018,-2094.727,-0.273
-2094,1045,"0x0415",3,-2094.103,0.103,-2093.848,-0.152
-2093,1048,"0x0418",3,-2093.224,0.224,-2092.969,-0.031
-2092,1052,"0x041C",4,-2092.052,0.052,-2091.797,-0.203
-2091,1055,"0x041F",3,-2091.173,0.173,-2090.918,-0.082
-2090,1059,"0x0423",4,-2090.001,0.001,-2089.746,-0.254
-2089,1062,"0x0426",3,-2089.122,0.122,-2088.867,-0.133
-2088,1065,"0x0429",3,-2088.243,0.243,-2087.988,-0.012
-2087,1069,"0x042D",4,-2087.071,0.071,-2086.816,-0.184
-2086,1072,"0x0430",3,-2086.192,0.192,-2085.938,-0.063
-2085,1076,"0x0434",4,-2085.020,0.020,-2084.766,-0.234
-2084,1079,"0x0437",3,-2084.141,0.141,-2083.887,-0.113
-2083,1083,"0x043B",4,-2082.969,-0.031,-2082.715,-0.285
-2082,1086,"0x043E",3,-2082.090,0.090,-2081.836,-0.164
-2081,1089,"0x0441",3,-2081.211,0.211,-2080.957,-0.043
-2080,1093,"0x0445",4,-2080.039,0.039,-2079.785,-0.215
-2079,1096,"0x0448",3,-2079.160,0.160,-2078.906,-0.094
-2078,1100,"0x044C",4,-2077.988,-0.012,-2077.734,-0.266
-2077,1103,"0x044F",3,-2077.109,0.109,-2076.855,-0.145
-2076,1106,"0x0452",3,-2076.230,0.230,-2075.977,-0.023
-2075,1110,"0x0456",4,-2075.058,0.058,-2074.805,-0.195
-2074,1113,"0x0459",3,-2074.179,0.179,-2073.926,-0.074
-2073,1117,"0x045D",4,-2073.007,0.007,-2072.754,-0.246
-2072,1120,"0x0460",3,-2072.128,0.128,-2071.875,-0.125
