Pitch Offset,Pitch Bend,Pitch Bend Hex,Delta Pitch Bend,Linear Pitch Offset,Linear Pitch Offset Delta,Piecewise Pitch Offset,Piecewise Pitch Offset Delta
-163,1516,"0x05EC",41,-163.008,0.008,-162.988,-0.012
-162,1557,"0x0615",41,-162.031,0.031,-162.012,0.012
-161,1598,"0x063E",41,-161.030,0.030,-161.011,0.011
-160,1639,"0x0667",41,-160.029,0.029,-160.010,0.010
-159,1680,"0x0690",41,-159.028,0.028,-159.009,0.009
-158,1721,"0x06B9",41,-158.027,0.027,-158.008,0.008
-157,1762,"0x06E2",41,-157.026,0.026,-157.007,0.007
-156,1803,"0x070B",41,-156.025,0.025,-156.006,0.006
-155,1844,"0x0734",41,-155.024,0.024,-155.005,0.005
-154,1885,"0x075D",41,-154.023,0.023,-154.004,0.004
-153,1926,"0x0786",41,-153.022,0.022,-153.003,0.003
-152,1967,"0x07AF",41,-152.021,0.021,-152.002,0.002
-151,2008,"0x07D8",41,-151.019,0.019,-151.001,0.001
-150,2048,"0x0800",40,-150.018,0.018,-150.000,0.000
-149,2089,"0x0829",41,-149.017,0.017,-148.999,-0.001
-148,2130,"0x0852",41,-148.016,0.016,-147.998,-0.002
-147,2171,"0x087B",41,-147.015,0.015,-146.997,-0.003
-146,2212,"0x08A4",41,-146.014,0.014,-145.996,-0.004
-145,2253,"0x08CD",41,-145.013,0.013,-144.995,-0.005
-144,2294,"0x08F6",41,-144.012,0.012,-143.994,-0.006
-143,2335,"0x091F",41,-143.011,0.011,-142.993,-0.007
-142,2376,"0x0948",41,-142.010,0.010,-141.992,-0.008
-141,2417,"0x0971",41,-141.008,0.008,-140.991,-0.009
-140,2458,"0x099A",41,-140.007,0.007,-139.990,-0.010
-139,2499,"0x09C3",41,-139.006,0.006,-138.989,-0.011
-138,2540,"0x09EC",41,-138.005,0.005,-137.988,-0.012
-137,2581,"0x0A15",41,-137.028,0.028,-137.012,0.012
-136,2622,"0x0A3E",41,-136.027,0.027,-136.011,0.011
-135,2663,"0x0A67",41,-135.026,0.026,-135.010,0.010
-134,2704,"0x0A90",41,-134.025,0.025,-134.009,0.009
-133,2745,"0x0AB9",41,-133.024,0.024,-133.008,0.008
-132,2786,"0x0AE2",41,-132.023,0.023,-132.007,0.007
-131,2827,"0x0B0B",41,-131.022,0.022,-131.006,0.006
-130,2868,"0x0B34",41,-130.021,0.021,-130.005,0.005
-129,2909,"0x0B5D",41,-129.020,0.020,-129.004,0.004
-128,2950,"0x0B86",41,-128.019,0.019,-128.003,0.003
-127,2991,"0x0BAF",41,-127.017,0.017,-127.002,0.002
-126,3032,"0x0BD8",41,-126.016,0.016,-126.001,0.001
-125,3072,"0x0C00",40,-125.015,0.015,-125.000,0.000
-124,3113,"0x0C29",41,-124.014,0.014,-123.999,-0.001
-123,3154,"0x0C52",41,-123.013,0.013,-122.998,-0.002
-122,3195,"0x0C7B",41,-122.012,0.012,-121.997,-0.003
-121,3236,"0x0CA4",41,-121.011,0.011,-120.996,-0.004
-120,3277,"0x0CCD",41,-120.010,0.010,-119.995,-0.005
-119,3318,"0x0CF6",41,-119.009,0.009,-118.994,-0.006
-118,3359,"0x0D1F",41,-118.008,0.008,-117.993,-0.007
-117,3400,"0x0D48",41,-117.006,0.006,-116.992,-0.008
-116,3441,"0x0D71",41,-116.005,0.005,-115.991,-0.009
-115,3482,"0x0D9A",41,-115.004,0.004,-114.990,-0.010
-114,3523,"0x0DC3",41,-114.003,0.003,-113.989,-0.011
-113,3564,"0x0DEC",41,-113.002,0.002,-112.988,-0.012
-112,3605,"0x0E15",41,-112.025,0.025,-112.012,0.012
-111,3646,"0x0E3E",41,-111.024,0.024,-111.011,0.011
-110,3687,"0x0E67",41,-110.023,0.023,-110.010,0.010
-109,3728,"0x0E90",41,-109.022,0.022,-109.009,0.009
-108,3769,"0x0EB9",41,-108.021,0.021,-108.008,0.008
-107,3810,"0x0EE2",41,-107.020,0.020,-107.007,0.007
-106,3851,"0x0F0B",41,-106.019,0.019,-106.006,0.006
-105,3892,"0x0F34",41,-105.018,0.018,-105.005,0.005
-104,3933,"0x0F5D",41,-104.017,0.017,-104.004,0.004
-103,3974,"0x0F86",41,-103.016,0.016,-103.003,0.003
-102,4015,"0x0FAF",41,-102.014,0.014,-102.002,0.002
-101,4056,"0x0FD8",41,-101.013,0.013,-101.001,0.001
-100,4096,"0x1000",40,-100.012,0.012,-100.000,0.000
-99,4137,"0x1029",41,-99.011,0.011,-98.999,-0.001
-98,4178,"0x1052",41,-98.010,0.010,-97.998,-0.002
-97,4219,"0x107B",41,-97.009,0.009,-96.997,-0.003
-96,4260,"0x10A4",41,-96.008,0.008,-95.996,-0.004
-95,4301,"0x10CD",41,-95.007,0.007,-94.995,-0.005
-94,4342,"0x10F6",41,-94.006,0.006,-93.994,-0.006
-93,4383,"0x111F",41,-93.005,0.005,-92.993,-0.007
-92,4424,"0x1148",41,-92.003,0.003,-91.992,-0.008
-91,4465,"0x1171",41,-91.002,0.002,-90.991,-0.009
-90,4506,"0x119A",41,-90.001,0.001,-89.990,-0.010
-89,4547,"0x11C3",41,-89.000,0.000,-88.989,-0.011
-88,4588,"0x11EC",41,-87.999,-0.001,-87.988,-0.012
-87,4629,"0x1215",41,-87.022,0.022,-87.012,0.012
-86,4670,"0x123E",41,-86.021,0.021,-86.011,0.011
-85,4711,"0x1267",41,-85.020,0.020,-85.010,0.010
-84,4752,"0x1290",41,-84.019,0.019,-84.009,0.009
-83,4793,"0x12B9",41,-83.018,0.018,-83.008,0.008
-82,4834,"0x12E2",41,-82.017,0.017,-82.007,0.007
-81,4875,"0x130B",41,-81.016,0.016,-81.006,0.006
-80,4916,"0x1334",41,-80.015,0.015,-80.005,0.005
-79,4957,"0x135D",41,-79.014,0.014,-79.004,0.004
-78,4998,"0x1386",41,-78.012,0.012,-78.003,0.003
-77,5039,"0x13AF",41,-77.011,0.011,-77.002,0.002
-76,5080,"0x13D8",41,-76.010,0.010,-76.001,0.001
-75,5120,"0x1400",40,-75.009,0.009,-75.000,0.000
-74,5161,"0x1429",41,-74.008,0.008,-73.999,-0.001
-73,5202,"0x1452",41,-73.007,0.007,-72.998,-0.002
-72,5243,"0x147B",41,-72.006,0.006,-71.997,-0.003
-71,5284,"0x14A4",41,-71.005,0.005,-70.996,-0.004
-70,5325,"0x14CD",41,-70.004,0.004,-69.995,-0.005
-69,5366,"0x14F6",41,-69.003,0.003,-68.994,-0.006
-68,5407,"0x151F",41,-68.001,0.001,-67.993,-0.007
-67,5448,"0x1548",41,-67.000,0.000,-66.992,-0.008
-66,5489,"0x1571",41,-65.999,-0.001,-65.991,-0.009
-65,5530,"0x159A",41,-64.998,-0.002,-64.990,-0.010
-64,5571,"0x15C3",41,-63.997,-0.003,-63.989,-0.011
-63,5612,"0x15EC",41,-62.996,-0.004,-62.988,-0.012
-62,5653,"0x1615",41,-62.019,0.019,-62.012,0.012
-61,5694,"0x163E",41,-61.018,0.018,-61.011,0.011
-60,5735,"0x1667",41,-60.017,0.017,-60.010,0.010
-59,5776,"0x1690",41,-59.016,0.016,-59.009,0.009
-58,5817,"0x16B9",41,-58.015,0.015,-58.008,0.008
-57,5858,"0x16E2",41,-57.014,0.014,-57.007,0.007
-56,5899,"0x170B",41,-56.013,0.013,-56.006,0.006
-55,5940,"0x1734",41,-55.012,0.012,-55.005,0.005
-54,5981,"0x175D",41,-54.010,0.010,-54.004,0.004
-53,6022,"0x1786",41,-53.009,0.009,-53.003,0.003
-52,6063,"0x17AF",41,-52.008,0.008,-52.002,0.002
-51,6104,"0x17D8",41,-51.007,0.007,-51.001,0.001
-50,6144,"0x1800",40,-50.006,0.006,-50.000,0.000
-49,6185,"0x1829",41,-49.005,0.005,-48.999,-0.001
-48,6226,"0x1852",41,-48.004,0.004,-47.998,-0.002
-47,6267,"0x187B",41,-47.003,0.003,-46.997,-0.003
-46,6308,"0x18A4",41,-46.002,0.002,-45.996,-0.004
-45,6349,"0x18CD",41,-45.001,0.001,-44.995,-0.005
-44,6390,"0x18F6",41,-44.000,-0.000,-43.994,-0.006
-43,6431,"0x191F",41,-42.998,-0.002,-42.993,-0.007
-42,6472,"0x1948",41,-41.997,-0.003,-41.992,-0.008
-41,6513,"0x1971",41,-40.996,-0.004,-40.991,-0.009
-40,6554,"0x199A",41,-39.995,-0.005,-39.990,-0.010
-39,6595,"0x19C3",41,-38.994,-0.006,-38.989,-0.011
-38,6636,"0x19EC",41,-37.993,-0.007,-37.988,-0.012
-37,6677,"0x1A15",41,-37.016,0.016,-37.012,0.012
-36,6718,"0x1A3E",41,-36.015,0.015,-36.011,0.011
-35,6759,"0x1A67",41,-35.014,0.014,-35.010,0.010
-34,6800,"0x1A90",41,-34.013,0.013,-34.009,0.009
-33,6841,"0x1AB9",41,-33.012,0.012,-33.008,0.008
-32,6882,"0x1AE2",41,-32.011,0.011,-32.007,0.007
-31,6923,"0x1B0B",41,-31.010,0.010,-31.006,0.006
-30,6964,"0x1B34",41,-30.009,0.009,-30.005,0.005
-29,7005,"0x1B5D",41,-29.007,0.007,-29.004,0.004
-28,7046,"0x1B86",41,-28.006,0.006,-28.003,0.003
-27,7087,"0x1BAF",41,-27.005,0.005,-27.002,0.002
-26,7128,"0x1BD8",41,-26.004,0.004,-26.001,0.001
-25,7168,"0x1C00",40,-25.003,0.003,-25.000,0.000
-24,7209,"0x1C29",41,-24.002,0.002,-23.999,-0.001
-23,7250,"0x1C52",41,-23.001,0.001,-22.998,-0.002
-22,7291,"0x1C7B",41,-22.000,-0.000,-21.997,-0.003
-21,7332,"0x1CA4",41,-20.999,-0.001,-20.996,-0.004
-20,7373,"0x1CCD",41,-19.998,-0.002,-19.995,-0.005
-19,7414,"0x1CF6",41,-18.996,-0.004,-18.994,-0.006
-18,7455,"0x1D1F",41,-17.995,-0.005,-17.993,-0.007
-17,7496,"0x1D48",41,-16.994,-0.006,-16.992,-0.008
-16,7537,"0x1D71",41,-15.993,-0.007,-15.991,-0.009
-15,7578,"0x1D9A",41,-14.992,-0.008,-14.990,-0.010
-14,7619,"0x1DC3",41,-13.991,-0.009,-13.989,-0.011
-13,7660,"0x1DEC",41,-12.990,-0.010,-12.988,-0.012
-12,7701,"0x1E15",41,-12.013,0.013,-12.012,0.012
-11,7742,"0x1E3E",41,-11.012,0.012,-11.011,0.011
-10,7783,"0x1E67",41,-10.011,0.011,-10.010,0.010
-9,7824,"0x1E90",41,-9.010,0.010,-9.009,0.009
-8,7865,"0x1EB9",41,-8.009,0.009,-8.008,0.008
-7,7906,"0x1EE2",41,-7.008,0.008,-7.007,0.007
-6,7947,"0x1F0B",41,-6.007,0.007,-6.006,0.006
-5,7988,"0x1F34",41,-5.005,0.005,-5.005,0.005
-4,8029,"0x1F5D",41,-4.004,0.004,-4.004,0.004
-3,8070,"0x1F86",41,-3.003,0.003,-3.003,0.003
-2,8111,"0x1FAF",41,-2.002,0.002,-2.002,0.002
-1,8152,"0x1FD8",41,-1.001,0.001,-1.001,0.001
0,8192,"0x2000",40,0.000,0.000,0.000,0.000
1,8232,"0x2028",40,1.001,-0.001,1.001,-0.001
2,8273,"0x2051",41,2.002,-0.002,2.002,-0.002
3,8314,"0x207A",41,3.003,-0.003,3.003,-0.003
4,8355,"0x20A3",41,4.004,-0.004,4.004,-0.004
5,8396,"0x20CC",41,5.005,-0.005,5.005,-0.005
6,8437,"0x20F5",41,6.007,-0.007,6.007,-0.007
7,8478,"0x211E",41,7.008,-0.008,7.008,-0.008
8,8519,"0x2147",41,8.009,-0.009,8.009,-0.009
9,8560,"0x2170",41,9.010,-0.010,9.010,-0.010
10,8601,"0x2199",41,10.011,-0.011,10.011,-0.011
11,8642,"0x21C2",41,11.012,-0.012,11.012,-0.012
12,8683,"0x21EB",41,12.013,-0.013,12.013,-0.013
13,8724,"0x2214",41,12.990,0.010,12.990,0.010
14,8765,"0x223D",41,13.991,0.009,13.991,0.009
15,8806,"0x2266",41,14.992,0.008,14.992,0.008
16,8847,"0x228F",41,15.993,0.007,15.993,0.007
17,8888,"0x22B8",41,16.994,0.006,16.994,0.006
18,8929,"0x22E1",41,17.995,0.005,17.995,0.005
19,8970,"0x230A",41,18.996,0.004,18.996,0.004
20,9011,"0x2333",41,19.998,0.002,19.998,0.002
21,9052,"0x235C",41,20.999,0.001,20.999,0.001
22,9093,"0x2385",41,22.000,0.000,22.000,0.000
23,9134,"0x23AE",41,23.001,-0.001,23.001,-0.001
24,9175,"0x23D7",41,24.002,-0.002,24.002,-0.002
25,9216,"0x2400",41,25.003,-0.003,25.003,-0.003
26,9256,"0x2428",40,26.004,-0.004,26.004,-0.004
27,9297,"0x2451",41,27.005,-0.005,27.005,-0.005
28,9338,"0x247A",41,28.006,-0.006,28.006,-0.006
29,9379,"0x24A3",41,29.007,-0.007,29.007,-0.007
30,9420,"0x24CC",41,30.009,-0.009,30.009,-0.009
31,9461,"0x24F5",41,31.010,-0.010,31.010,-0.010
32,9502,"0x251E",41,32.011,-0.011,32.011,-0.011
33,9543,"0x2547",41,33.012,-0.012,33.012,-0.012
34,9584,"0x2570",41,34.013,-0.013,34.013,-0.013
35,9625,"0x2599",41,35.014,-0.014,35.014,-0.014
36,9666,"0x25C2",41,36.015,-0.015,36.015,-0.015
37,9707,"0x25EB",41,37.016,-0.016,37.016,-0.016
38,9748,"0x2614",41,37.993,0.007,37.993,0.007
39,9789,"0x263D",41,38.994,0.006,38.994,0.006
40,9830,"0x2666",41,39.995,0.005,39.995,0.005
41,9871,"0x268F",41,40.996,0.004,40.996,0.004
42,9912,"0x26B8",41,41.997,0.003,41.997,0.003
43,9953,"0x26E1",41,42.998,0.002,42.998,0.002
44,9994,"0x270A",41,44.000,0.000,44.000,0.000
45,10035,"0x2733",41,45.001,-0.001,45.001,-0.001
46,10076,"0x275C",41,46.002,-0.002,46.002,-0.002
47,10117,"0x2785",41,47.003,-0.003,47.003,-0.003
48,10158,"0x27AE",41,48.004,-0.004,48.004,-0.004
49,10199,"0x27D7",41,49.005,-0.005,49.005,-0.005
50,10240,"0x2800",41,50.006,-0.006,50.006,-0.006
51,10280,"0x2828",40,51.007,-0.007,51.007,-0.007
52,10321,"0x2851",41,52.008,-0.008,52.008,-0.008
53,10362,"0x287A",41,53.009,-0.009,53.009,-0.009
54,10403,"0x28A3",41,54.010,-0.010,54.010,-0.010
55,10444,"0x28CC",41,55.012,-0.012,55.012,-0.012
56,10485,"0x28F5",41,56.013,-0.013,56.013,-0.013
57,10526,"0x291E",41,57.014,-0.014,57.014,-0.014
58,10567,"0x2947",41,58.015,-0.015,58.015,-0.015
59,10608,"0x2970",41,59.016,-0.016,59.016,-0.016
60,10649,"0x2999",41,60.017,-0.017,60.017,-0.017
61,10690,"0x29C2",41,61.018,-0.018,61.018,-0.018
62,10731,"0x29EB",41,62.019,-0.019,62.019,-0.019
63,10772,"0x2A14",41,62.996,0.004,62.996,0.004
64,10813,"0x2A3D",41,63.997,0.003,63.997,0.003
65,10854,"0x2A66",41,64.998,0.002,64.998,0.002
66,10895,"0x2A8F",41,65.999,0.001,65.999,0.001
67,10936,"0x2AB8",41,67.000,-0.000,67.000,-0.000
68,10977,"0x2AE1",41,68.001,-0.001,68.001,-0.001
69,11018,"0x2B0A",41,69.003,-0.003,69.003,-0.003
70,11059,"0x2B33",41,70.004,-0.004,70.004,-0.004
71,11100,"0x2B5C",41,71.005,-0.005,71.005,-0.005
72,11141,"0x2B85",41,72.006,-0.006,72.006,-0.006
73,11182,"0x2BAE",41,73.007,-0.007,73.007,-0.007
74,11223,"0x2BD7",41,74.008,-0.008,74.008,-0.008
75,11264,"0x2C00",41,75.009,-0.009,75.009,-0.009
76,11304,"0x2C28",40,76.010,-0.010,76.010,-0.010
77,11345,"0x2C51",41,77.011,-0.011,77.011,-0.011
78,11386,"0x2C7A",41,78.012,-0.012,78.012,-0.012
79,11427,"0x2CA3",41,79.014,-0.014,79.014,-0.014
80,11468,"0x2CCC",41,80.015,-0.015,80.015,-0.015
81,11509,"0x2CF5",41,81.016,-0.016,81.016,-0.016
82,11550,"0x2D1E",41,82.017,-0.017,82.017,-0.017
83,11591,"0x2D47",41,83.018,-0.018,83.018,-0.018
84,11632,"0x2D70",41,84.019,-0.019,84.019,-0.019
85,11673,"0x2D99",41,85.020,-0.020,85.020,-0.020
86,11714,"0x2DC2",41,86.021,-0.021,86.021,-0.021
87,11755,"0x2DEB",41,87.022,-0.022,87.022,-0.022
88,11796,"0x2E14",41,87.999,0.001,87.999,0.001
89,11837,"0x2E3D",41,89.000,-0.000,89.000,-0.000
90,11878,"0x2E66",41,90.001,-0.001,90.001,-0.001
91,11919,"0x2E8F",41,91.002,-0.002,91.002,-0.002
92,11960,"0x2EB8",41,92.003,-0.003,92.003,-0.003
93,12001,"0x2EE1",41,93.005,-0.005,93.005,-0.005
94,12042,"0x2F0A",41,94.006,-0.006,94.006,-0.006
95,12083,"0x2F33",41,95.007,-0.007,95.007,-0.007
96,12124,"0x2F5C",41,96.008,-0.008,96.008,-0.008
97,12165,"0x2F85",41,97.009,-0.009,97.009,-0.009
98,12206,"0x2FAE",41,98.010,-0.010,98.010,-0.010
99,12247,"0x2FD7",41,99.011,-0.011,99.011,-0.011
100,12288,"0x3000",41,100.012,-0.012,100.012,-0.012
101,12328,"0x3028",40,101.013,-0.013,101.013,-0.013
102,12369,"0x3051",41,102.014,-0.014,102.014,-0.014
103,12410,"0x307A",41,103.016,-0.016,103.016,-0.016
104,12451,"0x30A3",41,104.017,-0.017,104.017,-0.017
105,12492,"0x30CC",41,105.018,-0.018,105.018,-0.018
106,12533,"0x30F5",41,106.019,-0.019,106.019,-0.019
107,12574,"0x311E",41,107.020,-0.020,107.020,-0.020
108,12615,"0x3147",41,108.021,-0.021,108.021,-0.021
109,12656,"0x3170",41,109.022,-0.022,109.022,-0.022
110,12697,"0x3199",41,110.023,-0.023,110.023,-0.023
111,12738,"0x31C2",41,111.024,-0.024,111.024,-0.024
112,12779,"0x31EB",41,112.025,-0.025,112.025,-0.025
113,12820,"0x3214",41,113.002,-0.002,113.002,-0.002
114,12861,"0x323D",41,114.003,-0.003,114.003,-0.003
115,12902,"0x3266",41,115.004,-0.004,115.004,-0.004
116,12943,"0x328F",41,116.005,-0.005,116.005,-0.005
117,12984,"0x32B8",41,117.006,-0.006,117.006,-0.006
118,13025,"0x32E1",41,118.008,-0.008,118.008,-0.008
119,13066,"0x330A",41,119.009,-0.009,119.009,-0.009
120,13107,"0x3333",41,120.010,-0.010,120.010,-0.010
121,13148,"0x335C",41,121.011,-0.011,121.011,-0.011
122,13189,"0x3385",41,122.012,-0.012,122.012,-0.012
123,13230,"0x33AE",41,123.013,-0.013,123.013,-0.013
124,13271,"0x33D7",41,124.014,-0.014,124.014,-0.014
125,13312,"0x3400",41,125.015,-0.015,125.015,-0.015
126,13352,"0x3428",40,126.016,-0.016,126.016,-0.016
127,13393,"0x3451",41,127.017,-0.017,127.017,-0.017
128,13434,"0x347A",41,128.019,-0.019,128.019,-0.019
129,13475,"0x34A3",41,129.020,-0.020,129.020,-0.020
130,13516,"0x34CC",41,130.021,-0.021,130.021,-0.021
131,13557,"0x34F5",41,131.022,-0.022,131.022,-0.022
132,13598,"0x351E",41,132.023,-0.023,132.023,-0.023
133,13639,"0x3547",41,133.024,-0.024,133.024,-0.024
134,13680,"0x3570",41,134.025,-0.025,134.025,-0.025
135,13721,"0x3599",41,135.026,-0.026,135.026,-0.026
136,13762,"0x35C2",41,136.027,-0.027,136.027,-0.027
137,13803,"0x35EB",41,137.028,-0.028,137.028,-0.028
138,13844,"0x3614",41,138.005,-0.005,138.005,-0.005
139,13885,"0x363D",41,139.006,-0.006,139.006,-0.006
140,13926,"0x3666",41,140.007,-0.007,140.007,-0.007
141,13967,"0x368F",41,141.008,-0.008,141.008,-0.008
142,14008,"0x36B8",41,142.010,-0.010,142.010,-0.010
143,14049,"0x36E1",41,143.011,-0.011,143.011,-0.011
144,14090,"0x370A",41,144.012,-0.012,144.012,-0.012
145,14131,"0x3733",41,145.013,-0.013,145.013,-0.013
146,14172,"0x375C",41,146.014,-0.014,146.014,-0.014
147,14213,"0x3785",41,147.015,-0.015,147.015,-0.015
148,14254,"0x37AE",41,148.016,-0.016,148.016,-0.016
149,14295,"0x37D7",41,149.017,-0.017,149.017,-0.017
150,14336,"0x3800",41,150.018,-0.018,150.018,-0.018
151,14376,"0x3828",40,151.019,-0.019,151.019,-0.019
152,14417,"0x3851",41,152.021,-0.021,152.021,-0.021
153,14458,"0x387A",41,153.022,-0.022,153.022,-0.022
154,14499,"0x38A3",41,154.023,-0.023,154.023,-0.023
155,14540,"0x38CC",41,155.024,-0.024,155.024,-0.024
156,14581,"0x38F5",41,156.025,-0.025,156.025,-0.025
157,14622,"0x391E",41,157.026,-0.026,157.026,-0.026
158,14663,"0x3947",41,158.027,-0.027,158.027,-0.027
159,14704,"0x3970",41,159.028,-0.028,159.028,-0.028
160,14745,"0x3999",41,160.029,-0.029,160.029,-0.029
161,14786,"0x39C2",41,161.030,-0.030,161.030,-0.030
162,14827,"0x39EB",41,162.031,-0.031,162.031,-0.031
163,14868,"0x3A14",41,163.008,-0.008,163.008,-0.008
164,14909,"0x3A3D",41,164.009,-0.009,164.009,-0.009
165,14950,"0x3A66",41,165.010,-0.010,165.010,-0.010
166,14991,"0x3A8F",41,166.011,-0.011,166.011,-0.011
167,15032,"0x3AB8",41,167.013,-0.013,167.013,-0.013
168,15073,"0x3AE1",41,168.014,-0.014,168.014,-0.014
169,15114,"0x3B0A",41,169.015,-0.015,169.015,-0.015
170,15155,"0x3B33",41,170.016,-0.016,170.016,-0.016
171,15196,"0x3B5C",41,171.017,-0.017,171.017,-0.017
172,15237,"0x3B85",41,172.018,-0.018,172.018,-0.018
173,15278,"0x3BAE",41,173.019,-0.019,173.019,-0.019
174,15319,"0x3BD7",41,174.020,-0.020,174.020,-0.020
175,15360,"0x3C00",41,175.021,-0.021,175.021,-0.021
176,15400,"0x3C28",40,176.022,-0.022,176.022,-0.022
177,15441,"0x3C51",41,177.024,-0.024,177.024,-0.024
178,15482,"0x3C7A",41,178.025,-0.025,178.025,-0.025
179,15523,"0x3CA3",41,179.026,-0.026,179.026,-0.026
180,15564,"0x3CCC",41,180.027,-0.027,180.027,-0.027
181,15605,"0x3CF5",41,181.028,-0.028,181.028,-0.028
182,15646,"0x3D1E",41,182.029,-0.029,182.029,-0.029
183,15687,"0x3D47",41,183.030,-0.030,183.030,-0.030
184,15728,"0x3D70",41,184.031,-0.031,184.031,-0.031
185,15769,"0x3D99",41,185.032,-0.032,185.032,-0.032
186,15810,"0x3DC2",41,186.033,-0.033,186.033,-0.033
187,15851,"0x3DEB",41,187.035,-0.035,187.035,-0.035
188,15892,"0x3E14",41,188.011,-0.011,188.011,-0.011
189,15933,"0x3E3D",41,189.012,-0.012,189.012,-0.012
190,15974,"0x3E66",41,190.013,-0.013,190.013,-0.013
191,16015,"0x3E8F",41,191.015,-0.015,191.015,-0.015
192,16056,"0x3EB8",41,192.016,-0.016,192.016,-0.016
193,16097,"0x3EE1",41,193.017,-0.017,193.017,-0.017
194,16138,"0x3F0A",41,194.018,-0.018,194.018,-0.018
195,16179,"0x3F33",41,195.019,-0.019,195.019,-0.019
196,16220,"0x3F5C",41,196.020,-0.020,196.020,-0.020
197,16261,"0x3F85",41,197.021,-0.021,197.021,-0.021
198,16302,"0x3FAE",41,198.022,-0.022,198.022,-0.022
199,16343,"0x3FD7",41,199.023,-0.023,199.023,-0.023
200,16383,"0x3FFF",40,200.000,0.000,200.000,0.000
"Max Deviation",,,41,,0.035,,0.035
"Average Deviation",,,40.855,,0.013,,0.010
